STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,med_spec,Medical speciality,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,ME,Montenegro,2021,,10.50,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,ME,Montenegro,2022,,11.34,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,ME,Montenegro,2023,,9.84,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1990,,7.23,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1991,,7.47,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1992,,7.96,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1993,,8.65,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1994,,9.35,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1995,,9.16,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1996,,8.68,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1997,,8.61,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1998,,8.17,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,1999,,8.82,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2000,,8.93,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2001,,8.45,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2002,,8.62,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2003,,8.34,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2004,,8.46,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2005,,8.30,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2006,,10.19,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2007,,9.49,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2008,,9.97,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2009,,9.61,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2010,,10.02,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2011,,10.06,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2012,,9.36,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2013,,9.35,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2014,,9.63,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2015,,9.42,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2016,,8.97,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2017,,9.16,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2018,,9.01,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2019,,9.29,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2020,,9.55,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MK,North Macedonia,2021,,10.96,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2009,,4.87,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2010,,5.48,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2011,,5.27,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2012,,5.48,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2013,,7.30,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2014,,7.10,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2015,,8.32,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2016,,9.13,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2017,,10.14,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2018,,11.16,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2019,,11.31,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2020,,11.06,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2021,,13.90,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2022,,14.12,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,MT,Malta,2023,,14.11,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1985,,10.25,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1992,,11.83,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1993,,12.25,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1994,,12.73,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1995,,12.36,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1996,,13.10,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1997,,12.83,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1998,,12.70,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,1999,,13.29,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2000,,13.82,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2001,,14.44,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2002,,14.90,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2003,,15.25,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2004,,15.26,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2005,,16.73,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2006,,17.56,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2007,,17.39,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2008,,18.27,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2009,,19.07,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2010,,19.67,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2011,,19.99,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2012,,20.88,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2013,,21.55,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2014,,22.24,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2015,,22.62,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2016,,23.01,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2017,,23.48,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2018,,24.16,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2019,,24.24,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2020,,24.81,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2021,,25.14,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2022,,25.43,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NL,Netherlands,2023,,25.56,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,1993,,14.85,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,1998,,14.45,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2002,,14.62,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2003,,15.65,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2004,,15.99,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2005,,16.99,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2006,,17.59,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2007,,18.41,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2008,,19.24,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2009,,20.23,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2010,,20.21,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2011,,21.51,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2012,,21.90,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2013,,22.01,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2014,,23.33,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2015,,21.02,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2016,,22.20,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2017,,22.41,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2018,,23.22,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2019,,23.22,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2020,,23.20,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2021,,23.26,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2022,,23.73,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,NO,Norway,2023,,23.77,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2003,,6.34,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2004,,6.04,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2005,,5.83,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2006,,5.79,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2007,,5.95,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2008,,8.70,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2009,,9.32,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2010,,7.86,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2011,,8.38,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2012,,8.43,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2013,,8.77,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2014,,8.84,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2015,,9.01,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2016,,9.02,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2017,,9.23,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2018,,8.63,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2019,,11.68,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2020,,12.41,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2021,,13.29,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2022,,14.12,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PL,Poland,2023,,15.16,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1985,,4.14,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1986,,4.33,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1987,,4.65,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1988,,4.88,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1989,,5.04,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1990,,5.61,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1991,,5.90,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1992,,5.85,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1993,,7.24,,,,,
